,SupplierID,SupplierLocation,ShipperID,ShippingMethod,ProductID,ProductName,ProductCategory,ProductSubCategory,ProductPrice,CustomerID,CustomerSegment,DateID,Annee,Mois,Jour,id,QuantitySold,TotalAmount,DiscountAmount,NetAmount,id,StockReceived,StockSold,StockOnHand
4977,1,Irwinhaven,1,Ground,36,Fred,Books,Academic,951.53,3571,Silver,726,2022.0,2.0,23.0,3663,86,81831.6,214.44,81617.1,3663,178,85,93
4978,6,Port Sarahview,8,Air,21,NonExistentProduct,Books,Academic,951.53,1369,Silver,727,2022.0,2.0,10.0,1393,29,27594.4,282.49,27311.9,1393,433,355,78
4979,7,West Scott,2,Air,30,Tammy,Home & Garden,Furniture,431.82,1370,Gold,728,2022.0,3.0,6.0,1394,20,8636.4,12.71,8623.69,1394,198,63,135
4980,2,Calderonchester,12,Ground,36,Fred,Books,Academic,951.53,1372,Bronze,729,2022.0,10.0,2.0,1396,61,58043.3,38.31,58005.0,1396,441,3,438
4981,2,Calderonchester,12,Ground,36,Fred,Books,Academic,951.53,1372,Bronze,729,2022.0,10.0,2.0,1396,61,58043.3,38.31,58005.0,3698,95,40,55
4982,10,Alexandrachester,16,Air,30,Tammy,Home & Garden,Furniture,431.82,2167,Silver,729,2022.0,10.0,2.0,2203,65,28068.3,86.67,27981.6,2203,420,348,72
4983,8,Seanfort,18,Sea,9,Martha,Books,Fiction,433.1,537,Bronze,729,2022.0,10.0,2.0,3463,15,6496.5,26.88,6469.62,3463,136,90,46
4984,11,Dennischester,11,Sea,36,Fred,Books,Academic,951.53,3604,Gold,729,2022.0,10.0,2.0,3698,65,61849.4,146.82,61702.6,1396,441,3,438
4985,11,Dennischester,11,Sea,36,Fred,Books,Academic,951.53,3604,Gold,729,2022.0,10.0,2.0,3698,65,61849.4,146.82,61702.6,3698,95,40,55
4986,1,Irwinhaven,9,Sea,4,Amy,Home & Garden,Decor,364.01,4721,Bronze,729,2022.0,10.0,2.0,4867,69,25116.7,54.42,25062.3,4867,163,77,86
4987,14,Dustinmouth,17,Air,11,Jamie,Books,Fiction,930.3,1374,Bronze,730,,,,1398,19,17675.7,159.02,17516.7,1398,491,452,39
4988,10,Alexandrachester,5,Sea,35,Michael,Toys,Dolls,46.23,1377,Bronze,731,2022.0,1.0,24.0,1401,8,369.84,8.47,361.37,1401,200,24,176
4989,14,Dustinmouth,14,Ground,15,Anthony,Books,Academic,693.39,1974,Gold,731,2022.0,1.0,24.0,2009,26,18028.1,20.06,18008.1,2009,431,365,66
4990,16,Lake Juanland,2,Air,23,Marvin,Clothing,Shirt,995.13,1988,Bronze,731,2022.0,1.0,24.0,2024,14,13931.8,222.23,13709.6,2024,415,32,383
4991,8,Seanfort,5,Sea,5,Justin,Electronics,Headphones,660.05,2061,Silver,731,2022.0,1.0,24.0,2097,23,15181.2,169.1,15012.0,2097,357,119,238
4992,14,Dustinmouth,10,Sea,21,NonExistentProduct,Books,Academic,951.53,1391,Gold,732,2022.0,5.0,7.0,1415,31,29497.4,270.26,29227.2,1415,230,31,199
4993,1,Irwinhaven,6,Ground,9,Martha,Books,Fiction,433.1,1394,Bronze,733,2023.0,2.0,7.0,1418,37,16024.7,71.17,15953.5,1418,464,388,76
4994,6,Port Sarahview,11,Sea,11,Jamie,Books,Fiction,930.3,1401,Bronze,734,2023.0,5.0,26.0,1425,83,77214.9,244.9,76970.0,1425,121,52,69
4995,3,South Emilyview,9,Sea,10,Elizabeth,InvalidCategory,Shirt,840.19,2573,Bronze,734,2023.0,5.0,26.0,2621,65,54612.4,109.41,54502.9,2621,124,112,12
4996,3,South Emilyview,16,Air,5,Justin,Electronics,Headphones,660.05,2585,Silver,734,2023.0,5.0,26.0,2634,56,36962.8,8.89,36953.9,2634,218,165,53
4997,7,West Scott,10,Sea,21,NonExistentProduct,Books,Academic,951.53,620,Bronze,734,2023.0,5.0,26.0,2721,72,49924.1,201.42,49722.7,2721,240,220,20
4998,3,South Emilyview,12,Ground,17,Elizabeth,Clothing,Shirt,840.19,3387,Silver,734,2023.0,5.0,26.0,3470,35,29406.7,1.37,29405.3,3470,259,35,224
4999,2,Calderonchester,6,Ground,1,Nathaniel,Electronics,Camera,652.35,4599,Bronze,734,2023.0,5.0,26.0,4740,71,46316.9,20.25,46296.6,4740,407,157,250
5000,9,Antonioshire,6,Ground,24,Katie,Books,Non-fiction,642.11,1408,Bronze,735,2023.0,9.0,6.0,1432,94,60358.3,102.88,60255.5,1432,325,15,310
5001,17,West Johnbury,5,Sea,23,Marvin,Clothing,Shirt,995.13,1712,Gold,735,2023.0,9.0,6.0,1740,8,7961.04,202.31,7758.73,1740,302,55,247
5002,1,Irwinhaven,2,Air,30,Tammy,Home & Garden,Furniture,431.82,2655,Gold,735,2023.0,9.0,6.0,2707,37,15977.3,122.65,15854.7,2707,323,251,72
5003,6,Port Sarahview,9,Sea,1,Nathaniel,Electronics,Camera,652.35,3241,Gold,735,2023.0,9.0,6.0,3315,38,24789.3,140.21,24649.1,3315,447,230,217
5004,12,Herreraland,10,Sea,3,Angela,InvalidCategory,Action Figures,386.57,3908,Bronze,735,2023.0,9.0,6.0,4013,93,35951.0,71.06,35879.9,4013,212,65,147
5005,18,South Lindatown,7,Ground,36,Fred,Books,Academic,951.53,1416,Silver,736,2021.0,12.0,2.0,1440,91,86589.2,253.89,86335.3,1440,231,135,96
5006,15,Lake Candiceton,8,Air,12,NonExistentProduct,Books,Fiction,433.1,2257,Gold,736,2021.0,12.0,2.0,2295,27,11693.7,15.25,11678.5,2295,185,53,132
5007,15,Lake Candiceton,17,Air,22,Cynthia,Electronics,Headphones,872.85,3767,Bronze,736,2021.0,12.0,2.0,3869,32,27931.2,150.34,27780.9,3869,226,101,125
5008,5,Lawsontown,2,Air,17,Elizabeth,Clothing,Shirt,840.19,1417,Gold,737,2022.0,5.0,12.0,1441,88,73936.7,112.37,73824.4,1441,159,118,41
5009,8,Seanfort,17,Air,4,Amy,Home & Garden,Decor,364.01,1423,Bronze,738,,,,1447,50,18200.5,24.29,18176.2,1447,229,13,216
5010,4,West Denise,8,Air,5,Justin,Electronics,Headphones,660.05,1424,Silver,739,2022.0,8.0,16.0,1448,25,16501.2,73.59,16427.7,1448,452,242,210
5011,4,West Denise,8,Air,5,Justin,Electronics,Headphones,660.05,1424,Silver,739,2022.0,8.0,16.0,1448,25,16501.2,73.59,16427.7,2195,142,90,52
5012,10,Alexandrachester,10,Sea,5,Justin,Electronics,Headphones,660.05,2159,Silver,739,2022.0,8.0,16.0,2195,42,27722.1,178.96,27543.1,1448,452,242,210
5013,10,Alexandrachester,10,Sea,5,Justin,Electronics,Headphones,660.05,2159,Silver,739,2022.0,8.0,16.0,2195,42,27722.1,178.96,27543.1,2195,142,90,52
5014,8,Seanfort,5,Sea,1,Nathaniel,Electronics,Camera,652.35,2333,Gold,739,2022.0,8.0,16.0,2373,57,37183.9,161.94,37022.0,2373,253,162,91
5015,20,Leslieville,10,Sea,29,NonExistentProduct,Clothing,Shirt,995.13,4225,Silver,739,2022.0,8.0,16.0,4347,98,97522.7,28.13,97494.6,4347,325,97,228
5016,5,Lawsontown,9,Sea,19,Wanda,Toys,Educational,268.61,1425,Silver,740,2022.0,9.0,8.0,1449,21,5640.81,43.7,5597.11,1449,397,183,214
5017,5,Lawsontown,9,Sea,19,Wanda,Toys,Educational,268.61,1425,Silver,740,2022.0,9.0,8.0,1449,21,5640.81,43.7,5597.11,4156,88,77,11
5018,20,Leslieville,3,Sea,23,Marvin,Clothing,Shirt,995.13,1778,Silver,740,2022.0,9.0,8.0,1807,79,78615.3,235.81,78379.5,1807,400,148,252
5019,1,Irwinhaven,4,Air,7,Shannon,Home & Garden,Gardening Tools,68.01,3496,Silver,740,2022.0,9.0,8.0,3585,61,4148.61,6.91,4141.7,3585,244,211,33
5020,9,Antonioshire,6,Ground,9,Martha,Books,Fiction,433.1,3719,Gold,740,2022.0,9.0,8.0,3820,42,18190.2,69.56,18120.6,3820,499,246,253
5021,10,Alexandrachester,3,Sea,11,Jamie,Books,Fiction,930.3,3735,Silver,740,2022.0,9.0,8.0,3836,13,12093.9,170.95,11923.0,3836,443,333,110
5022,14,Dustinmouth,10,Sea,19,Wanda,Toys,Educational,268.61,4047,Silver,740,2022.0,9.0,8.0,4156,45,12087.5,68.87,12018.6,1449,397,183,214
5023,14,Dustinmouth,10,Sea,19,Wanda,Toys,Educational,268.61,4047,Silver,740,2022.0,9.0,8.0,4156,45,12087.5,68.87,12018.6,4156,88,77,11
5024,3,South Emilyview,17,Air,51,Marvin,InvalidCategory,Shirt,995.13,4474,Silver,740,2022.0,9.0,8.0,4612,30,29853.9,241.17,29612.7,4612,53,24,29
5025,12,Herreraland,15,Air,22,Cynthia,Electronics,Headphones,872.85,4747,Gold,740,2022.0,9.0,8.0,4894,52,45388.2,197.09,45191.1,4894,496,8,488
5026,19,Popeport,5,Sea,43,Wanda,InvalidCategory,Educational,268.61,1428,Bronze,741,2022.0,11.0,19.0,1452,15,4029.15,52.63,3976.52,1452,259,140,119
5027,18,South Lindatown,8,Air,36,Fred,Books,Academic,951.53,2720,Silver,741,2022.0,11.0,19.0,2777,34,32352.0,111.41,32240.6,2777,80,68,12
5028,18,South Lindatown,5,Sea,5,Justin,Electronics,Headphones,660.05,3229,Gold,741,2022.0,11.0,19.0,3303,56,36962.8,140.3,36822.5,3303,207,55,152
5029,16,Lake Juanland,15,Air,13,Robert,Electronics,Mobile,847.43,1431,Gold,742,2022.0,2.0,5.0,1455,90,76268.7,242.44,76026.3,1455,58,28,30
5030,11,Dennischester,17,Air,13,Robert,Electronics,Mobile,847.43,1449,Bronze,743,,,,1473,78,66099.5,245.01,65854.5,1473,346,45,301
5031,1,Irwinhaven,18,Sea,41,NonExistentProduct,Electronics,Headphones,660.05,1463,Gold,744,,,,1487,24,5491.68,7.96,5483.72,1487,279,252,27
5032,11,Dennischester,12,Ground,20,Angela,Toys,Action Figures,386.57,3522,Silver,744,,,,3611,50,19328.5,103.53,19225.0,3611,390,178,212
5033,13,West Lindafurt,16,Air,15,Anthony,Books,Academic,693.39,4019,Silver,744,,,,4127,39,27042.2,117.14,26925.1,4127,250,217,33
5034,6,Port Sarahview,16,Air,21,NonExistentProduct,Books,Academic,951.53,1464,Silver,745,2022.0,9.0,2.0,1488,60,57091.8,245.37,56846.4,1488,51,45,6
5035,9,Antonioshire,9,Sea,4,Amy,Home & Garden,Decor,364.01,2069,Bronze,745,2022.0,9.0,2.0,2105,11,4004.11,41.89,3962.22,2105,71,26,45
5036,2,Calderonchester,5,Sea,36,Fred,Books,Academic,951.53,3885,Gold,745,2022.0,9.0,2.0,3990,95,90395.4,208.39,90187.0,3990,130,92,38
5037,7,West Scott,4,Air,11,Jamie,Books,Fiction,930.3,1468,Silver,746,2023.0,3.0,1.0,1492,76,70702.8,15.33,70687.5,1492,136,38,98
5038,15,Lake Candiceton,15,Air,26,NonExistentProduct,InvalidCategory,Dolls,46.23,1469,Silver,747,2022.0,9.0,14.0,1493,94,4345.62,11.07,4334.55,1493,357,150,207
5039,12,Herreraland,2,Air,17,Elizabeth,Clothing,Shirt,840.19,1919,Silver,747,2022.0,9.0,14.0,1951,6,5041.14,51.84,4989.3,1951,363,20,343
5040,13,West Lindafurt,11,Sea,16,Pamela,Electronics,Headphones,651.11,2090,Silver,747,2022.0,9.0,14.0,2126,36,23440.0,111.26,23328.7,2126,235,202,33
5041,6,Port Sarahview,14,Ground,14,Shawn,Electronics,Headphones,461.09,3322,Silver,747,2022.0,9.0,14.0,3398,67,30893.0,109.75,30783.3,3398,86,84,2
5042,16,Lake Juanland,8,Air,7,Shannon,Home & Garden,Gardening Tools,68.01,3900,Silver,747,2022.0,9.0,14.0,4005,19,1292.19,11.26,1280.93,4005,405,396,9
5043,9,Antonioshire,15,Air,5,Justin,Electronics,Headphones,660.05,4184,Gold,747,2022.0,9.0,14.0,4304,65,42903.2,39.48,42863.8,4304,69,45,24
5044,3,South Emilyview,8,Air,35,Michael,Toys,Dolls,46.23,4652,Silver,747,2022.0,9.0,14.0,4797,64,2958.72,12.37,2946.35,4797,308,23,285
5045,19,Popeport,7,Ground,18,Fred,InvalidCategory,Academic,951.53,1472,Gold,748,2023.0,4.0,28.0,1496,30,28545.9,32.88,28513.0,1496,300,3,297
5046,14,Dustinmouth,18,Sea,40,Cynthia,InvalidCategory,Headphones,872.85,2770,Silver,748,2023.0,4.0,28.0,2827,32,27931.2,187.05,27744.2,2827,96,20,76
5047,6,Port Sarahview,15,Air,14,Shawn,Electronics,Headphones,461.09,2809,Silver,748,2023.0,4.0,28.0,2866,29,13371.6,36.44,13335.2,2866,419,241,178
5048,12,Herreraland,13,Ground,31,Kristine,Electronics,Headphones,228.82,3911,Bronze,748,2023.0,4.0,28.0,4016,84,19220.9,68.23,19152.7,4016,457,90,367
5049,18,South Lindatown,13,Ground,19,Wanda,Toys,Educational,268.61,1478,Silver,749,2022.0,12.0,3.0,1502,42,11281.6,58.54,11223.1,1502,436,427,9
5050,18,South Lindatown,12,Ground,9,Martha,Books,Fiction,433.1,1935,Bronze,749,2022.0,12.0,3.0,1968,86,37246.6,113.36,37133.2,1968,168,112,56
5051,18,South Lindatown,12,Ground,9,Martha,Books,Fiction,433.1,1935,Bronze,749,2022.0,12.0,3.0,1968,86,37246.6,113.36,37133.2,1980,346,313,33
5052,7,West Scott,18,Sea,9,Martha,Books,Fiction,433.1,1946,Silver,749,2022.0,12.0,3.0,1980,19,8228.9,101.47,8127.43,1968,168,112,56
5053,7,West Scott,18,Sea,9,Martha,Books,Fiction,433.1,1946,Silver,749,2022.0,12.0,3.0,1980,19,8228.9,101.47,8127.43,1980,346,313,33
5054,7,West Scott,15,Air,16,Pamela,Electronics,Headphones,651.11,2935,Silver,749,2022.0,12.0,3.0,2996,37,24091.1,16.41,24074.7,2996,289,276,13
5055,2,Calderonchester,9,Sea,36,Fred,Books,Academic,951.53,4597,Gold,749,2022.0,12.0,3.0,4738,28,26642.8,165.74,26477.1,4738,216,55,161
5056,17,West Johnbury,16,Air,24,Katie,Books,Non-fiction,642.11,4845,Silver,749,2022.0,12.0,3.0,4998,30,19263.3,133.14,19130.2,4998,133,38,95
5057,16,Lake Juanland,16,Air,13,Robert,Electronics,Mobile,847.43,1484,Bronze,750,2022.0,3.0,30.0,1508,14,11864.0,72.5,11791.5,1508,289,68,221
5058,16,Lake Juanland,16,Air,13,Robert,Electronics,Mobile,847.43,1484,Bronze,750,2022.0,3.0,30.0,1508,14,11864.0,72.5,11791.5,3574,111,33,78
5059,3,South Emilyview,12,Ground,31,Kristine,Electronics,Headphones,228.82,1931,Silver,750,2022.0,3.0,30.0,1964,51,11669.8,63.28,11606.5,1964,190,134,56
5060,1,Irwinhaven,9,Sea,7,Shannon,Home & Garden,Gardening Tools,68.01,1991,Silver,750,2022.0,3.0,30.0,2027,20,1360.2,7.62,1352.58,2027,225,190,35
5061,20,Leslieville,1,Ground,13,Robert,Electronics,Mobile,847.43,3485,Bronze,750,2022.0,3.0,30.0,3574,56,47456.1,248.13,47207.9,1508,289,68,221
5062,20,Leslieville,1,Ground,13,Robert,Electronics,Mobile,847.43,3485,Bronze,750,2022.0,3.0,30.0,3574,56,47456.1,248.13,47207.9,3574,111,33,78
5063,5,Lawsontown,18,Sea,14,Shawn,Electronics,Headphones,461.09,4308,Silver,750,2022.0,3.0,30.0,4437,25,11527.2,133.68,11393.6,4437,232,133,99
5064,4,West Denise,13,Ground,4,Amy,Home & Garden,Decor,364.01,1489,Silver,751,2023.0,12.0,3.0,1513,38,13832.4,67.93,13764.5,1513,180,115,65
5065,17,West Johnbury,16,Air,9,Martha,Books,Fiction,433.1,1682,Gold,751,2023.0,12.0,3.0,1710,98,42443.8,65.15,42378.6,1710,405,395,10
5066,6,Port Sarahview,12,Ground,15,Anthony,Books,Academic,693.39,1494,Silver,752,2021.0,12.0,20.0,1519,32,22188.5,114.76,22073.7,1519,89,64,25
5067,4,West Denise,15,Air,24,Katie,Books,Non-fiction,642.11,1582,Gold,752,2021.0,12.0,20.0,1608,2,1284.22,82.08,1202.14,1608,337,283,54
5068,5,Lawsontown,3,Sea,19,Wanda,Toys,Educational,268.61,1585,Gold,752,2021.0,12.0,20.0,1611,24,6446.64,20.27,6426.37,1611,279,207,72
5069,7,West Scott,5,Sea,4,Amy,Home & Garden,Decor,364.01,1870,Bronze,752,2021.0,12.0,20.0,1901,90,32760.9,62.31,32698.6,1901,86,17,69
5070,11,Dennischester,15,Air,36,Fred,Books,Academic,951.53,2116,Gold,752,2021.0,12.0,20.0,2152,36,34255.1,97.98,34157.1,2152,169,116,53
5071,8,Seanfort,8,Air,30,Tammy,Home & Garden,Furniture,431.82,3374,Bronze,752,2021.0,12.0,20.0,3453,18,7772.76,111.62,7661.14,3453,75,42,33
5072,12,Herreraland,8,Air,20,Angela,Toys,Action Figures,386.57,4283,Bronze,752,2021.0,12.0,20.0,4412,79,30539.0,36.14,30502.9,4412,458,440,18
5073,6,Port Sarahview,14,Ground,5,Justin,Electronics,Headphones,660.05,4611,Gold,752,2021.0,12.0,20.0,4754,84,55444.2,188.43,55255.8,4754,166,158,8
5074,5,Lawsontown,5,Sea,17,Elizabeth,Clothing,Shirt,840.19,4718,Silver,752,2021.0,12.0,20.0,4864,23,19324.4,113.5,19210.9,4864,252,56,196
5075,16,Lake Juanland,12,Ground,13,Robert,Electronics,Mobile,847.43,1502,Gold,753,2022.0,12.0,4.0,1528,24,20338.3,158.01,20180.3,1528,349,187,162
5076,12,Herreraland,3,Sea,31,Kristine,Electronics,Headphones,228.82,1512,Gold,754,2023.0,3.0,25.0,1538,91,20822.6,42.74,20779.9,1538,455,105,350
5077,14,Dustinmouth,16,Air,19,Wanda,Toys,Educational,268.61,4154,Gold,754,2023.0,3.0,25.0,4272,6,1611.66,3.05,1608.61,4272,442,36,406
5078,1,Irwinhaven,15,Air,13,Robert,Electronics,Mobile,847.43,4842,Gold,754,2023.0,3.0,25.0,4995,56,47456.1,130.95,47325.1,4995,287,260,27
5079,16,Lake Juanland,4,Air,17,Elizabeth,Clothing,Shirt,840.19,1518,Gold,755,2023.0,3.0,13.0,1544,97,81498.4,91.37,81407.1,1544,363,172,191
5080,4,West Denise,16,Air,4,Amy,Home & Garden,Decor,364.01,1924,Bronze,755,2023.0,3.0,13.0,1957,3,1092.03,40.97,1051.06,1957,457,181,276
5081,11,Dennischester,6,Ground,44,Anthony,InvalidCategory,Academic,693.39,2939,Silver,755,2023.0,3.0,13.0,3000,61,42296.8,56.66,42240.1,3000,451,49,402
5082,16,Lake Juanland,6,Ground,41,NonExistentProduct,Electronics,Headphones,660.05,4796,Bronze,755,2023.0,3.0,13.0,4946,48,31253.3,105.95,31147.3,4946,165,90,75
5083,20,Leslieville,9,Sea,23,Marvin,Clothing,Shirt,995.13,1523,Gold,756,,,,1549,38,37814.9,249.12,37565.8,1549,369,191,178
5084,20,Leslieville,9,Sea,23,Marvin,Clothing,Shirt,995.13,1523,Gold,756,,,,1549,38,37814.9,249.12,37565.8,2133,364,355,9
5085,12,Herreraland,4,Air,23,Marvin,Clothing,Shirt,995.13,2097,Bronze,756,,,,2133,81,80605.5,115.14,80490.4,1549,369,191,178
5086,12,Herreraland,4,Air,23,Marvin,Clothing,Shirt,995.13,2097,Bronze,756,,,,2133,81,80605.5,115.14,80490.4,2133,364,355,9
5087,12,Herreraland,8,Air,35,Michael,Toys,Dolls,46.23,3483,Silver,756,,,,3572,40,1849.2,12.1,1837.1,3572,321,8,313
5088,6,Port Sarahview,9,Sea,20,Angela,Toys,Action Figures,386.57,1526,Gold,757,2022.0,10.0,15.0,1552,43,16622.5,49.95,16572.6,1552,293,159,134
5089,11,Dennischester,17,Air,24,Katie,Books,Non-fiction,642.11,3058,Gold,757,2022.0,10.0,15.0,3123,14,8989.54,190.72,8798.82,3123,391,78,313
5090,19,Popeport,5,Sea,7,Shannon,Home & Garden,Gardening Tools,68.01,3137,Silver,757,2022.0,10.0,15.0,3207,96,6528.96,16.6,6512.36,3207,181,162,19
5091,19,Popeport,8,Air,23,Marvin,Clothing,Shirt,995.13,3373,Silver,757,2022.0,10.0,15.0,3452,49,48761.4,237.19,48524.2,3452,118,31,87
5092,1,Irwinhaven,5,Sea,1,Nathaniel,Electronics,Camera,652.35,1529,Bronze,758,2022.0,6.0,12.0,1555,74,48273.9,176.55,48097.4,1555,59,46,13
5093,17,West Johnbury,13,Ground,23,Marvin,Clothing,Shirt,995.13,2776,Silver,758,2022.0,6.0,12.0,2833,35,34829.6,244.75,34584.8,2833,247,202,45
5094,17,West Johnbury,13,Ground,23,Marvin,Clothing,Shirt,995.13,2776,Silver,758,2022.0,6.0,12.0,2833,35,34829.6,244.75,34584.8,4917,258,144,114
5095,12,Herreraland,8,Air,36,Fred,Books,Academic,951.53,2860,Bronze,758,2022.0,6.0,12.0,2918,82,78025.5,283.06,77742.4,2918,213,15,198
5096,12,Herreraland,8,Air,36,Fred,Books,Academic,951.53,2860,Bronze,758,2022.0,6.0,12.0,2918,82,78025.5,283.06,77742.4,3807,468,287,181
5097,14,Dustinmouth,1,Ground,4,Amy,Home & Garden,Decor,364.01,3161,Gold,758,2022.0,6.0,12.0,3231,20,7280.2,82.03,7198.17,3231,243,212,31
5098,2,Calderonchester,3,Sea,36,Fred,Books,Academic,951.53,3706,Silver,758,2022.0,6.0,12.0,3807,63,59946.4,160.42,59786.0,2918,213,15,198
5099,2,Calderonchester,3,Sea,36,Fred,Books,Academic,951.53,3706,Silver,758,2022.0,6.0,12.0,3807,63,59946.4,160.42,59786.0,3807,468,287,181
5100,4,West Denise,17,Air,53,NonExistentProduct,Toys,Action Figures,386.57,4109,Gold,758,2022.0,6.0,12.0,4225,96,37110.7,0.46,37110.3,4225,394,206,188
5101,15,Lake Candiceton,9,Sea,23,Marvin,Clothing,Shirt,995.13,4768,Silver,758,2022.0,6.0,12.0,4917,82,81600.7,98.28,81502.4,2833,247,202,45
5102,15,Lake Candiceton,9,Sea,23,Marvin,Clothing,Shirt,995.13,4768,Silver,758,2022.0,6.0,12.0,4917,82,81600.7,98.28,81502.4,4917,258,144,114
5103,5,Lawsontown,3,Sea,61,NonExistentProduct,InvalidCategory,Headphones,651.11,1543,Gold,759,2022.0,5.0,10.0,1569,65,42322.1,147.24,42174.9,1569,367,25,342
5104,16,Lake Juanland,18,Sea,7,Shannon,Home & Garden,Gardening Tools,68.01,1720,Silver,759,2022.0,5.0,10.0,1748,99,6732.99,15.55,6717.44,1748,383,44,339
5105,16,Lake Juanland,18,Sea,7,Shannon,Home & Garden,Gardening Tools,68.01,1720,Silver,759,2022.0,5.0,10.0,1748,99,6732.99,15.55,6717.44,1796,154,138,16
5106,14,Dustinmouth,15,Air,7,Shannon,Home & Garden,Gardening Tools,68.01,1767,Gold,759,2022.0,5.0,10.0,1796,52,3536.52,6.5,3530.02,1748,383,44,339
5107,14,Dustinmouth,15,Air,7,Shannon,Home & Garden,Gardening Tools,68.01,1767,Gold,759,2022.0,5.0,10.0,1796,52,3536.52,6.5,3530.02,1796,154,138,16
5108,5,Lawsontown,6,Ground,22,Cynthia,Electronics,Headphones,872.85,2036,Bronze,759,2022.0,5.0,10.0,2072,2,1745.7,244.91,1500.79,2072,87,56,31
5109,5,Lawsontown,6,Ground,22,Cynthia,Electronics,Headphones,872.85,2036,Bronze,759,2022.0,5.0,10.0,2072,2,1745.7,244.91,1500.79,4967,384,297,87
5110,18,South Lindatown,1,Ground,9,Martha,Books,Fiction,433.1,2561,Gold,759,2022.0,5.0,10.0,2609,27,11693.7,27.04,11666.7,2609,307,152,155
5111,15,Lake Candiceton,7,Ground,23,Marvin,Clothing,Shirt,995.13,3324,Silver,759,2022.0,5.0,10.0,3400,48,47766.2,184.93,47581.3,3400,298,220,78
5112,5,Lawsontown,8,Air,20,Angela,Toys,Action Figures,386.57,3770,Silver,759,2022.0,5.0,10.0,3872,7,2705.99,97.53,2608.46,3872,363,344,19
5113,12,Herreraland,11,Sea,16,Pamela,Electronics,Headphones,651.11,4783,Silver,759,2022.0,5.0,10.0,4933,9,5859.99,49.08,5810.91,4933,193,103,90
5114,19,Popeport,1,Ground,22,Cynthia,Electronics,Headphones,872.85,4814,Silver,759,2022.0,5.0,10.0,4967,29,25312.7,30.1,25282.6,2072,87,56,31
5115,19,Popeport,1,Ground,22,Cynthia,Electronics,Headphones,872.85,4814,Silver,759,2022.0,5.0,10.0,4967,29,25312.7,30.1,25282.6,4967,384,297,87
5116,14,Dustinmouth,15,Air,30,Tammy,Home & Garden,Furniture,431.82,1549,Gold,760,2022.0,12.0,7.0,1575,69,29795.6,39.09,29756.5,1575,143,103,40
5117,14,Dustinmouth,1,Ground,37,Nathaniel,InvalidCategory,Camera,652.35,1550,Gold,761,2023.0,3.0,8.0,1576,97,63277.9,175.98,63102.0,1576,268,243,25
5118,6,Port Sarahview,13,Ground,9,Martha,Books,Fiction,433.1,2216,Silver,761,2023.0,3.0,8.0,2253,64,27718.4,15.54,27702.9,2253,110,91,19
5119,15,Lake Candiceton,12,Ground,46,Amy,InvalidCategory,Decor,364.01,3323,Gold,761,2023.0,3.0,8.0,3399,2,728.02,95.94,632.08,3399,304,239,65
5120,1,Irwinhaven,14,Ground,5,Justin,Electronics,Headphones,660.05,3342,Gold,761,2023.0,3.0,8.0,3419,21,13861.0,103.16,13757.9,3419,354,207,147
5121,10,Alexandrachester,16,Air,4,Amy,Home & Garden,Decor,364.01,3979,Gold,761,2023.0,3.0,8.0,4087,23,8372.23,74.32,8297.91,4087,136,73,63
5122,10,Alexandrachester,2,Air,31,Kristine,Electronics,Headphones,228.82,4540,Silver,761,2023.0,3.0,8.0,4681,20,4576.4,14.76,4561.64,4681,487,213,274
5123,6,Port Sarahview,11,Sea,7,Shannon,Home & Garden,Gardening Tools,68.01,4787,Silver,761,2023.0,3.0,8.0,4937,38,2584.38,18.17,2566.21,4937,334,283,51
5124,3,South Emilyview,11,Sea,24,Katie,Books,Non-fiction,642.11,1551,Gold,762,2022.0,9.0,1.0,1577,61,39168.7,185.56,38983.1,1577,226,178,48
5125,12,Herreraland,13,Ground,29,NonExistentProduct,Clothing,Shirt,995.13,2373,Gold,762,2022.0,9.0,1.0,2416,5,4975.65,295.18,4680.47,2416,398,57,341
5126,3,South Emilyview,9,Sea,14,Shawn,Electronics,Headphones,461.09,2980,Silver,762,2022.0,9.0,1.0,3042,62,28587.6,91.41,28496.2,3042,400,174,226
5127,14,Dustinmouth,7,Ground,17,Elizabeth,Clothing,Shirt,840.19,1555,Gold,763,,,,1581,44,36968.4,21.9,36946.5,1581,496,458,38
5128,14,Dustinmouth,1,Ground,36,Fred,Books,Academic,951.53,1556,Silver,764,,,,1582,87,82783.1,206.17,82576.9,1582,259,254,5
5129,14,Dustinmouth,9,Sea,7,Shannon,Home & Garden,Gardening Tools,68.01,1565,Bronze,765,,,,1591,42,2856.42,6.51,2849.91,1591,228,172,56
5130,10,Alexandrachester,7,Ground,49,Robert,InvalidCategory,Mobile,847.43,1567,Gold,766,2022.0,1.0,16.0,1593,38,32202.3,144.87,32057.5,1593,316,160,156
5131,19,Popeport,4,Air,14,Shawn,Electronics,Headphones,461.09,3195,Bronze,766,2022.0,1.0,16.0,3269,62,28587.6,2.67,28584.9,3269,57,39,18
5132,4,West Denise,6,Ground,39,Shannon,InvalidCategory,Gardening Tools,68.01,3328,Bronze,766,2022.0,1.0,16.0,3404,22,1496.22,12.34,1483.88,3404,157,12,145
5133,18,South Lindatown,6,Ground,36,Fred,Books,Academic,951.53,4689,Silver,766,2022.0,1.0,16.0,4834,77,73267.8,181.98,73085.8,4834,378,364,14
